Typelist,TableName,Code,Name,Description,Priority
"NoteSecurityType","pctl_notesecuritytype","sensitive","Sensitive note","Notiz mit vertraulichem Inhalt","3"
"NoteTopicType","pctl_notetopictype","general","General","Allgemein","1"
"NoteTopicType","pctl_notetopictype","prerenewal","Pre-renewal direction","Anweisung zur Vorvertragsverlängerung","11"
"NoteTopicType","pctl_notetopictype","relationmgt","Relation management","Beziehungsmanagement","-1"
"NoteTopicType","pctl_notetopictype","datadestruction","Data Destruction","Datenlöschung","-1"
"NoteTopicType","pctl_notetopictype","coverage","Coverage requests","Deckungsanfragen","-1"
"NoteTopicType","pctl_notetopictype","gaps","Coverage gaps","Deckungslücken","-1"
"NoteTopicType","pctl_notetopictype","creditworthy","Financial Issues","Finanzieller Betreff","-1"
"NoteTopicType","pctl_notetopictype","busdevelopment","Business development","Geschäftsentwicklung","-1"
"NoteTopicType","pctl_notetopictype","legal","Legal","Juristisch","-1"
"NoteTopicType","pctl_notetopictype","risk","Risk characteristics","Risikomerkmale","-1"
"NoteTopicType","pctl_notetopictype","losscontrol","Loss Control","Schadenskontrolle","-1"
"NoteTopicType","pctl_notetopictype","meetingsagreements","Meetings/Agreements","Sitzungen/Vereinbarungen","-1"
"NoteType","pctl_notetype","actionplan","Action plan","Aktionsplan","-1"
"NoteType","pctl_notetype","diagram","General","Allgemein","-1"
"NoteType","pctl_notetype","interviewreport","Interview report","Befragungsbericht","-1"
"NoteType","pctl_notetype","statusreport","Status report","Statusbericht","-1"
"NotificationActionType","pctl_notificationactiontype","uwperiod","Underwriting Period","Versicherungszeitraum in Tagen","1"
"NotificationActionType","pctl_notificationactiontype","uwperiodnonpaycancel","NonPayment in UW Period","Nichtzahlung im Ausstellungszeitraum","2"
"NotificationActionType","pctl_notificationactiontype","uwperiodfraudcancel","Fraud Cancellation in UW Period","Kündigung wegen Betrug im Ausstellungszeitraum","3"
"NotificationActionType","pctl_notificationactiontype","uwperiodhazardincrease","Increase in Hazard in UW Period","Erhöhung der Gefahr im Ausstellungszeitraum","4"
"NotificationActionType","pctl_notificationactiontype","uwothercancel","Other Cancellation in UW Period","Andere Stornierung im Ausstellungszeitraum","5"
"NotificationActionType","pctl_notificationactiontype","othercancel","Other Cancellation","Benachrichtigungszeitraum in Tagen bei einer anderen Kündigung","7"
"NotificationActionType","pctl_notificationactiontype","nonpaycancel","Non-payment Cancellation","Benachrichtigungszeitraum in Tagen bei Stornierung wegen Nichtzahlung","10"
"NotificationActionType","pctl_notificationactiontype","fraudcancel","Fraud Cancellation","Benachrichtigungszeitraum in Tagen bei Kündigung wegen Betrugs","11"
"NotificationActionType","pctl_notificationactiontype","cooperation","Failure to cooperate","Verweigerung der Zusammenarbeit","12"
"NotificationActionType","pctl_notificationactiontype","hazardincrease","Increase in hazard","Erhöhung der Gefahr","13"
"NotificationActionType","pctl_notificationactiontype","license","Driver Lic. Loss/Suspension","Führerschein Verlust/Aussetzung","14"
"NotificationActionType","pctl_notificationactiontype","moralhazard","Moral Hazard","Subjektives Risiko","15"
"NotificationActionType","pctl_notificationactiontype","reinsurance","Loss of Reinsurance","Verlust der Rückversicherung","16"
"NotificationActionType","pctl_notificationactiontype","nonrenewmin","Non-renewal Minimum","Keine Verlängerung - min. (in Tagen)","21"
"NotificationActionType","pctl_notificationactiontype","nonrenewmax","Non-renewal Maximum","Keine Verlängerung - max. (in Tagen)","22"
"NotificationActionType","pctl_notificationactiontype","nonrenew","Non-renewal Renewal","Benachrichtigungszeitraum in Tagen bei Nichtverlängerung der Verlängerung","23"
"NotificationActionType","pctl_notificationactiontype","matchange","Material Change Renewal","Benachrichtigungszeitraum in Tagen bei Verlängerung mit Änderung von Vertragsinhalten","24"
"NotificationActionType","pctl_notificationactiontype","premincrease","Premium Increase","Benachrichtigungszeitraum bei einer Prämienerhöhung in Tagen","26"
"NotificationActionType","pctl_notificationactiontype","rateincrease","Increase in rates","Erhöhung der Sätze","27"
"NotificationActionType","pctl_notificationactiontype","otherrenewal","Other Renewal","Benachrichtigungszeitraum in Tagen bei einer anderen Verlängerung","28"
"NotificationCategory","pctl_notificationcategory","uwcancel","UW Period Cancellation","Stornierung im Ausstellungszeitraum","0"
"NotificationCategory","pctl_notificationcategory","cancel","Cancellation","Stornierung","1"
"NotificationCategory","pctl_notificationcategory","nonrenew","Non-renewal","Keine Verlängerung","2"
"NotificationCategory","pctl_notificationcategory","renewal","Renewal","Verlängerung","3"
"NumberOfAccidents","pctl_numberofaccidents","0","0","0","1"
"NumberOfAccidents","pctl_numberofaccidents","1","1","1","2"
"NumberOfAccidents","pctl_numberofaccidents","2","2","2","3"
"NumberOfAccidents","pctl_numberofaccidents","3","3","3","4"
"NumberOfAccidents","pctl_numberofaccidents","4","4","4","5"
"NumberOfAccidents","pctl_numberofaccidents","5","5 or more","5 oder mehr","6"
"Occupation_De","pctl_occupation_de","SalariedEmployee","Salaried employee","Angestellte (Wert in Partner = 3)","-1"
"Occupation_De","pctl_occupation_de","PublicSectorEmployee","Public sector employee","Angestellter öffntl. Dienst - Bezieht sich auf Angestellte im Öffentlichen Dienst (Wert in Partner = 4)","-1"
"Occupation_De","pctl_occupation_de","CivilServant","Official / Civil Servant","Beamte / Öffentlicher Dienst (Wert in Partner = 2)","-1"
"Occupation_De","pctl_occupation_de","CommercialWorker","Commercial worker","gewerbliche Arbeitnehmer (Wert in Partner = 4)","-1"
"Occupation_De","pctl_occupation_de","HousewifeHousehusband","Housewife / househusband","Hausfrauen / Hausmänner (Wert in Partner = 6)","-1"
"Occupation_De","pctl_occupation_de","EmployeeIndoorService","Employee (indoor service)","Mitarbeiter Innendienst - bezieht sich ausschließlich auf Mitarbeiter im Innendienst (Wert in Partner = M)","-1"
"Occupation_De","pctl_occupation_de","Pensioner","Pensioner / Retired person","Rentner / Pensionäre (Wert in Partner = 5)","-1"
"Occupation_De","pctl_occupation_de","Student","Pupil / Apprentice / Student","Schüler / Lehrlinge / Studenten (Wert in Partner = 7)","-1"
"Occupation_De","pctl_occupation_de","Trainees","Pupils/Apprentices/Trainees","Schüler/Azubi - bezieht sich ausschließlich auf Schüler und Azubis (Wert in Partner = 7)","-1"
"Occupation_De","pctl_occupation_de","SelfEmployed","Self-employed","Selbstständige - bezieht sich ausschließlich auf Selbstständige (Wert in Partner = 1)","-1"
"Occupation_De","pctl_occupation_de","FreelanceProfession","Self-employed / freelance professions","Selbständige / freie Berufe (Wert in Partner = 1)","-1"
"Occupation_De","pctl_occupation_de","Other","Other (e.g. community of heirs)","Sonstige (z.B. Erbengemeinschaft) (Wert in Partner = 8)","-1"
"Occupation_De","pctl_occupation_de","Intermediary","Intermediary/agent (employed)","Vermittler angestellt - bezieht sich ausschließlich auf angestellte Vermittler (Wert in Partner = N)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","Doctors","Doctors","Ärzte (Wert in Partner = A)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","ConstructionCraftsTrades","Construction and construction crafts and trades","Bau- und Bau-Nebenhandwerk (Wert in Partner = B)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","ChemicalCleaningTrade","Chemical and cleaning trade","Chemisches- und Reinigungshandwerk (Wert in Partner = C)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","EnergyHarnessingEarthWork","Energy harnessing, earth work, ore mining, mining","Energie-,Erden-,Erzgewinnung,Bergbau (Wert in Partner = E)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","GastronomyHotelIndustry","Gastronomy, hotel industry","Gastronomie, Hotelgewerbe (Wert in Partner = G)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","TradingCommerce","Trading / commerce","Handel (Wert in Partner = H)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","IndustryProductionOperations","Industry / Production operations (not crafts and trades)","Industrie/Produktionsbetrieb (nicht Handwerk) (Wert in Partner = I)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","JournalistsEditors","Journalists, Editors","Journalisten, Redakteure (Wert in Partner = J)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","BodyHealthCare","Body and health care","Körper- u. Gesundheitspflege (Wert in Partner = K)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","Farmers","Farmers","Landwirte (Wert in Partner = L)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","MetalWoodProcessingIndustry","Metal and wood-processing industry","Metall- und holzverarbeitendes Gewerbe (Wert in Partner = M)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","FoodTrade","Food trade","Nahrungsmittelhandwerk (Wert in Partner = N)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","Pedagogues","Pedagogues","Pädagogen (Wert in Partner = P)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","SolicitorsNotaries","Solicitors, notaries","Rechtsanwälte, Notare (Wert in Partner = R)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","Soldiers","Soldiers (not conscripts)","Soldaten (nicht Wehrpflichtige)(Wert in Partner = S)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","OtherFreelanceOccupations","Other freelance occupations (e.g. architects)","sonstige freie Berufe (z.B.Architeken) (Wert in Partner = Y)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","OtherServiceIndustry","Other service industry","sonstiges Dienstleistungsgewerbe (Wert in Partner = X)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","OtherCraftTrade","Other craft/trade","sonstiges Handwerk (Wert in Partner = Z)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","TransportTraffic","Transport, traffic","Transport, Verkehr (Wert in Partner = T)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","EntertainmentArtist","Entertainment artist","Unterhaltungskünstler (Wert in Partner = U)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","RepresentativeTravellingSalesman","Representative, travelling salesman","Vertreter, Reisende (Wert in Partner = V)","-1"
"OccupationCategory_De","pctl_occupationcategory_de","AuditorTaxConsultant","Auditor, tax consultant ","Wirtschaftsprüfer, Steuerberater (Wert in Partner = W)","-1"
"OfferingLookup","pctl_offeringlookup","OfferingLookup","OfferingLookup","OfferingLookup","-1"
"OfficialID","pctl_officialid","OfficialID","OfficialID","OfficialID","-1"
"OfficialID","pctl_officialid","PCOfficialID","PCOfficialID","PCOfficialID","-1"
"OfficialIdRequiredType","pctl_officialidrequiredtype","optional","Optional","Optional","1"
"OfficialIdRequiredType","pctl_officialidrequiredtype","mandatoryissue","Mandatory at Issue","Obligatorisch bei Ausfertigung","2"
"OfficialIdRequiredType","pctl_officialidrequiredtype","mandatoryaudit","Mandatory at Audit","Obligatorisch bei Überprüfung","3"
"OfficialIDScope","pctl_officialidscope","State","State","Bundesland/Kanton","-1"
"OfficialIDScope","pctl_officialidscope","InsuredAndState","Insured and State","Versicherter und Bundesland/Kanton","-1"
"OfficialIDType","pctl_officialidtype","STUN","State Unemployment ID","Arbeitslosen-Identifikationsnummer","-1"
"OfficialIDType","pctl_officialidtype","BureauID","Bureau ID","Büro-ID","-1"
"OfficialIDType","pctl_officialidtype","DUNS","Dun & Bradstreet Number","Dun-&-Bradstreet-Nummer","-1"
"OfficialIDType","pctl_officialidtype","STAX","State Tax ID","Steueridentifikationsnummer","-1"
"OfficialIDType","pctl_officialidtype","FEIN","FEIN","Identifikationsnummer für Arbeitgeber","-1"
"OfficialIDType","pctl_officialidtype","DOLID","Dept of Labor ID","ID - Arbeitsministerium","-1"
"OfficialIDType","pctl_officialidtype","NCCIintrastate","NCCI Intrastate ID","NCCI innerstaatliche ID","-1"
"OfficialIDType","pctl_officialidtype","NCCIID","NCCI Interstate ID","NCCI-ID - zwischenstaatlich","-1"
"OfficialIDType","pctl_officialidtype","SSN","SSN","Sozialversicherungsnummer","-1"
"OfficialIDType","pctl_officialidtype","TUNS","Temporary Dun & Bradstreet Number","Temporäre Dun-&-Bradstreet-Nummer","-1"
"OrganizationType","pctl_organizationtype","government","Government Entity","Behördliche Entität","-1"
"OrganizationType","pctl_organizationtype","individual","Individual/Sole Proprietorship","Einzelperson/Einzelunternehmung","-1"
"OrganizationType","pctl_organizationtype","executortrustee","Executor or Trustee","Erbschaftsverwalter oder Vermögensverwalter","-1"
"OrganizationType","pctl_organizationtype","nonprofit","NonProfit Corp.","Gemeinn. Org.","-1"
"OrganizationType","pctl_organizationtype","jointemployers","Joint Employers","Gemeinschaftliche Arbeitgeber","-1"
"OrganizationType","pctl_organizationtype","jointventure","Joint Venture","Gemeinschaftsunternehmen","-1"
"OrganizationType","pctl_organizationtype","limitedpartnership","Limited Partnership","Kommanditgesellschaft","-1"
"OrganizationType","pctl_organizationtype","corporation","Corporation","Körperschaft","-1"
"OrganizationType","pctl_organizationtype","llc","LLC","LLC","-1"
"OrganizationType","pctl_organizationtype","llp","LLP","LLP","-1"
"OrganizationType","pctl_organizationtype","multiple","Multiple statuses","Mehrere Status","-1"
"OrganizationType","pctl_organizationtype","commonownership","Common Ownership","Miteigentum","-1"
"OrganizationType","pctl_organizationtype","partnership","Partnership","Partnerschaft","-1"
"OrganizationType","pctl_organizationtype","other","Other","Sonstige","-1"
"OrganizationType","pctl_organizationtype","trustestate","Trust or Estate","Treuhandvermögen oder Erbmasse","-1"
"OrganizationType","pctl_organizationtype","association","Association, Labor Union, Religious Organization","Vereinigung, Gewerkschaft, religiöse Organisation","-1"
"OtherStates","pctl_otherstates","AllOther","All other non-monopolistic states","Alle anderen nicht monopolistischen Bundesländer/Kantone","-1"
"OtherStates","pctl_otherstates","AllExcept","All states except","Alle Bundesländer/Kantone außer","-1"
"OtherStates","pctl_otherstates","None","None","Keine anderen Bundesländer/Kantone","-1"
"OtherStates","pctl_otherstates","ListedOnly","Listed states only","Nur aufgeführte Bundesländer/Kantone","-1"
"OutsideInsurance_De","pctl_outsideinsurance_de","10000EUR","10,000 EUR ","10,000 EUR ","-1"
"OutsideInsurance_De","pctl_outsideinsurance_de","20000EUR","20,000 EUR","20,000 EUR","-1"
"OutsideInsurance_De","pctl_outsideinsurance_de","30000EUR","30,000 EUR","30,000 EUR","-1"
"OutsideInsurance_De","pctl_outsideinsurance_de","over30000EUR","more than 30,000 EUR","more than 30,000 EUR","-1"
"OutsideInsuraTime_De","pctl_outsideinsuratime_de","6months","6 Months ","6 Months ","10"
"OutsideInsuraTime_De","pctl_outsideinsuratime_de","12months","12 Months ","12 Months ","20"
"OutsideInsuraTime_De","pctl_outsideinsuratime_de","unlimited","unlimited","","30"
"OutsideInsurVal_De","pctl_outsideinsurval_de","20000EUR","20,000 EUR","20,000 EUR","-1"
"OutsideInsurVal_De","pctl_outsideinsurval_de","30000EUR","30,000 EUR","30,000 EUR","-1"
"OutsideInsurVal_De","pctl_outsideinsurval_de","500EUR","500 EUR","500 EUR","-1"
"OutsideInsurVal_De","pctl_outsideinsurval_de","over30000EUR","more than 30,000 EUR","more than 30,000 EUR","-1"
"OverrideSourceCategory","pctl_overridesourcecategory","auto","Auto","Automatischer Prozess","-1"
"OverrideSourceCategory","pctl_overridesourcecategory","user","User","Eingabe Benutzer","-1"
"OverrideSourceType","pctl_overridesourcetype","manual","Manual","Manuelle Eingabe aus Überschreibungsdialog","-1"
